,property_class,property_class_description,owner1,address,city,state,zip_code,latitude,longitude,mail
37257,,,,,,,,42.89529427,-78.83022890000001,
37263,,,,,,,,42.86868546,-78.85706662,
37272,,,,,,,,42.86729212,-78.84783292,
37273,,,,,,,,42.88817716,-78.80462871,
37277,,,,,,,,42.87840772,-78.84958779,
37283,,,,,,,,42.89320608,-78.83330257,
37293,,,,,,,,42.88868473,-78.84920535,
37296,,,,,,,,42.89017619,-78.84858806,
37306,,,,,,,,42.89646566,-78.84926592,
37309,,,,,,,,42.89001546,-78.84624025,
37311,,,,,,,,42.88633431,-78.84665697,
37318,,,,,,,,42.88213603,-78.85060467,
37319,,,,,,,,42.89907152,-78.83021140000001,
37320,,,,,,,,42.8903592,-78.86096164,
37323,,,,,,,,42.88641876,-78.85966983,
37327,,,,,,,,42.89116817,-78.83090954,
37328,,,,,,,,42.88876714,-78.84920564,
37330,,,,,,,,42.88182795,-78.85214302,
37334,,,,,,,,42.89928334,-78.81465202,
37337,,,,,,,,42.89735809,-78.84497004,
37342,,,,,,,,42.88403793,-78.8522094,
37343,,,,,,,,42.86778499,-78.86137485,
37344,,,,,,,,42.87681591,-78.84256927,
37345,,,,,,,,42.87388361,-78.80122213,
37356,,,,,,,,42.89801038,-78.85999757,
37366,,,,,,,,42.89992905,-78.81934401,
37368,,,,,,,,42.87821358,-78.84872115,
37369,,,,,,,,42.87203354,-78.83104072,
37370,,,,,,,,42.89591046,-78.85867403,
37373,,,,,,,,42.88434928,-78.84374231,
37376,,,,,,,,42.88908619,-78.85322394,
37379,,,,,,,,42.88244471,-78.83145971,
37381,,,,,,,,42.89506429,-78.83971689,
37387,,,,,,,,42.86864269,-78.85768777,
37392,,,,,,,,42.88543628,-78.85923468,
37394,,,,,,,,42.895492700000005,-78.84312032,
37397,,,,,,,,42.88982857,-78.84330102,
37400,,,,,,,,42.88878502,-78.84231499,
37407,,,,,,,,42.88943845,-78.86230941,
37416,,,,,,,,42.88950117,-78.85163891,
37419,,,,,,,,42.89843102,-78.82342957,
37430,,,,,,,,42.89149024,-78.85481627,
37431,,,,,,,,42.89820559,-78.81973509999999,
37433,,,,,,,,42.87260516,-78.85617699,
37439,,,,,,,,42.88471918,-78.8347988,
37447,,,,,,,,42.89345931,-78.85010189,
37448,,,,,,,,42.90010473,-78.81463477,
37449,,,,,,,,42.88602809,-78.83971966,
37467,,,,,,,,42.86402861,-78.86672416,
37470,,,,,,,,42.87439016,-78.82677851,
37480,,,,,,,,42.89034085,-78.81338149,
37481,,,,,,,,42.88917148,-78.85163633,
37486,,,,,,,,42.894923600000006,-78.82238571,
37489,,,,,,,,42.89594333,-78.83059825,
37491,,,,,,,,42.89032286,-78.79962982,
37497,,,,,,,,42.89723671,-78.80070833,
37513,,,,,,,,42.89874367,-78.83058277,
37514,,,,,,,,42.87119643,-78.85722488,
37515,,,,,,,,42.89331754,-78.84665196,
37524,,,,,,,,42.89696106,-78.86377972,
37532,,,,,,,,42.85881685,-78.83355673,
37536,,,,,,,,42.90084331,-78.82669558,
37539,,,,,,,,42.89683437,-78.84792737,
37540,,,,,,,,42.86523506,-78.84890944,
37544,,,,,,,,42.86951294,-78.83549733,
37549,,,,,,,,42.87350118,-78.82663244,
37551,,,,,,,,42.89041653,-78.83839272,
37552,,,,,,,,42.89059415,-78.8403632,
37560,,,,,,,,42.89194066,-78.81256255,
37564,,,,,,,,42.8606945,-78.80276459,
37565,,,,,,,,42.88644614,-78.83837773,
37567,,,,,,,,42.89631194,-78.82341741,
37569,,,,,,,,42.87828255,-78.80093903,
37573,,,,,,,,42.89021049,-78.85502725,
37577,,,,,,,,42.86950494,-78.83565732,
37578,,,,,,,,42.88632632,-78.84762714,
37579,,,,,,,,42.89718651,-78.81633027,
37580,,,,,,,,42.89574148,-78.84792063,
37586,,,,,,,,42.892875599999996,-78.83330453,
37590,,,,,,,,42.89279566,-78.83386363,
37591,,,,,,,,42.88798067,-78.83737873,
37601,,,,,,,,42.89667651,-78.82159759,
37602,,,,,,,,42.89926481,-78.81626176,
37604,,,,,,,,42.89302809,-78.85634195,
37607,,,,,,,,42.88750811,-78.83590806,
37617,,,,,,,,42.87317425,-78.81804798,
37618,,,,,,,,42.89960308,-78.83631314,
37620,,,,,,,,42.88575167,-78.84921313,
37625,,,,,,,,42.87850056,-78.85015725,
37629,,,,,,,,42.89032228,-78.83507955,
37630,,,,,,,,42.90044602,-78.82726713,
37634,,,,,,,,42.87096136,-78.80037813,
37637,,,,,,,,42.89174408,-78.84036878,
37639,,,,,,,,42.89830645,-78.8588576,
37646,,,,,,,,42.88658342,-78.85936814,
37650,,,,,,,,42.86629917,-78.86189881,
37651,,,,,,,,42.89539519,-78.83482083,
37659,,,,,,,,42.87902965,-78.86412226,
37660,,,,,,,,42.89178084,-78.85556652,
37661,,,,,,,,42.88191513,-78.83491854,
37674,,,,,,,,42.89164464,-78.83473854,
37676,,,,,,,,42.89718545,-78.84269984,
37684,,,,,,,,42.89081056,-78.86257838,
37686,,,,,,,,42.89568821,-78.8197349,
37687,,,,,,,,42.89697748,-78.82341899,
37693,,,,,,,,42.88601396,-78.84332858,
37695,,,,,,,,42.89719073,-78.84992331,
37699,,,,,,,,42.88691825,-78.8413144,
37704,,,,,,,,42.88851898,-78.83591015,
37708,,,,,,,,42.88293318,-78.83495062,
37713,,,,,,,,42.89230263,-78.80272296,
37714,,,,,,,,42.89148655,-78.85123615,
37715,,,,,,,,42.88452813,-78.83432677,
37717,,,,,,,,42.87886598,-78.84519808,
37722,,,,,,,,42.88726044,-78.84038207,
37731,,,,,,,,42.89548673,-78.84033974,
37753,,,,,,,,42.89086673,-78.85123493,
37761,,,,,,,,42.89806114,-78.85627755,
37765,,,,,,,,42.87950183,-78.84541153,
37767,,,,,,,,42.86931779,-78.83425476,
37768,,,,,,,,42.88193454,-78.84707061,
37774,,,,,,,,42.89490991,-78.84033778,
37780,,,,,,,,42.89413172,-78.85546178,
37782,,,,,,,,42.88426078,-78.84374216,
37786,,,,,,,,42.88939972,-78.84551809,
37789,,,,,,,,42.89829584,-78.85925002,
37790,,,,,,,,42.89676337,-78.84496664,
37791,,,,,,,,42.87057648,-78.83654671,
37796,,,,,,,,42.88667931,-78.84274106,
37800,,,,,,,,42.89732402,-78.85818029,
37803,,,,,,,,42.86903368,-78.83180145,
37804,,,,,,,,42.89490372,-78.83423067,
37807,,,,,,,,42.89247019,-78.83069287,
37815,,,,,,,,42.88125812,-78.8527012,
37817,,,,,,,,42.89778137,-78.83480729,
37823,,,,,,,,42.88690875,-78.84963571,
37824,,,,,,,,42.89950041,-78.82252589,
37830,,,,,,,,42.8695409,-78.83409687,
37834,,,,,,,,42.88920269,-78.84130688,
37835,,,,,,,,42.88312911,-78.8435056,
37844,,,,,,,,42.90920977,-78.87918176,
37846,,,,,,,,42.89547871,-78.83482016,
37853,,,,,,,,42.88876411,-78.8355755,
37854,,,,,,,,42.8958095,-78.80572015,
37857,,,,,,,,42.89679047,-78.84285499,
37859,,,,,,,,42.89709451,-78.86373640000001,
37877,,,,,,,,42.89340263,-78.85164114,
37881,,,,,,,,42.89461466,-78.84156789,
37883,,,,,,,,42.88553348,-78.8403916,
37885,,,,,,,,42.89759547,-78.84620075,
37888,,,,,,,,42.86961506,-78.83404605,
37891,,,,,,,,42.88958408,-78.85164002,
37897,,,,,,,,42.89987295,-78.81725783,
37898,,,,,,,,42.88827083,-78.83591068,
37902,,,,,,,,42.89180628,-78.86338883,
37906,,,,,,,,42.89955089,-78.82069699,
37907,,,,,,,,42.88797867,-78.85172979,
37910,,,,,,,,42.88170936,-78.84647162,
37914,,,,,,,,42.89240914,-78.84664702,
37917,,,,,,,,42.88649073,-78.84723620000001,
37918,,,,,,,,42.89837059,-78.81973479,
37923,,,,,,,,42.89862562,-78.82307017,
37954,,,,,,,,42.89983524,-78.82522009999998,
37959,,,,,,,,42.89548275,-78.84421717,
37962,,,,,,,,42.88380431,-78.85161186,
37969,,,,,,,,42.89910773,-78.82307405,
37970,,,,,,,,42.89421664,-78.82079828,
37972,,,,,,,,42.89416399,-78.85123568,
37973,,,,,,,,42.8873401,-78.84171958,
37980,,,,,,,,42.896031799999996,-78.84792423,
37981,,,,,,,,42.87820018,-78.85329251,
37982,,,,,,,,42.89452616,-78.8631771,
37983,,,,,,,,42.89139807,-78.84231908,
37991,,,,,,,,42.89457452,-78.84421699,
37993,,,,,,,,42.88558826,-78.84723439,
37999,,,,,,,,42.89981443,-78.83020944,
38000,,,,,,,,42.89413534,-78.82141685,
38003,,,,,,,,42.89420852,-78.80813939,
38004,,,,,,,,42.88029999,-78.84072927,
38005,,,,,,,,42.88677057,-78.83777905,
38007,,,,,,,,42.88446581,-78.84471709,
38011,,,,,,,,42.88742149,-78.84171863,
38020,,,,,,,,42.8916422,-78.84272345,
38023,,,,,,,,42.88119125,-78.84350213,
38024,,,,,,,,42.88665777,-78.84963583,
38025,,,,,,,,42.89769765,-78.82501409999999,
38026,,,,,,,,42.88669219,-78.83736941,
38032,,,,,,,,42.8963794,-78.85949738,
38033,,,,,,,,42.89200034,-78.86306539,
38037,,,,,,,,42.85942223,-78.83301085,
38038,,,,,,,,42.88869763,-78.84566318,
38041,,,,,,,,42.86790943,-78.86026798,
38043,,,,,,,,42.88683351,-78.845285,
38065,,,,,,,,42.86728038,-78.85123711,
38066,,,,,,,,42.86756365,-78.85914821,
38067,,,,,,,,42.87283353,-78.84319954,
38068,,,,,,,,42.89098458,-78.84171649,
38075,,,,,,,,42.89633862,-78.8486642,
38083,,,,,,,,42.89369827,-78.8310563,
38087,,,,,,,,42.87174344,-78.85685287,
38090,,,,,,,,42.878438700000004,-78.84976793,
38097,,,,,,,,42.86935734,-78.85845855,
38098,,,,,,,,42.89084588,-78.82962598,
38099,,,,,,,,42.89567673,-78.85123775,
38104,,,,,,,,42.88941302,-78.8407616,
38108,,,,,,,,42.87282635,-78.82584454,
38121,,,,,,,,42.89114275,-78.84074352,
38126,,,,,,,,42.89265402,-78.83591906,
38127,,,,,,,,42.88198277,-78.84802109,
38130,,,,,,,,42.88761293,-78.84534437,
38132,,,,,,,,42.8948101,-78.80685402,
38133,,,,,,,,42.86679012,-78.86176384,
38136,,,,,,,,42.88917889,-78.83590899,
38138,,,,,,,,42.89513721,-78.84377406,
38140,,,,,,,,42.8673769,-78.85782579999999,
38142,,,,,,,,42.89587654,-78.85638799,
38155,,,,,,,,42.87876489,-78.86261811,
38162,,,,,,,,42.88940484,-78.84217402,
38163,,,,,,,,42.89223839,-78.82444476,
38164,,,,,,,,42.88807099,-78.83678543,
38166,,,,,,,,42.88136324,-78.83391661,
38167,,,,,,,,42.89786301,-78.83480755,
38169,,,,,,,,42.89451826,-78.82510307,
38172,,,,,,,,42.87830294,-78.84925,
38181,,,,,,,,42.89363824,-78.84616255,
38184,,,,,,,,42.89158572,-78.84036719,
38187,,,,,,,,42.8948326,-78.82335445,
38188,,,,,,,,42.89166239,-78.80705628,
38190,,,,,,,,42.89511861,-78.83151776,
38191,,,,,,,,42.87732141,-78.80427488,
38192,,,,,,,,42.89009881,-78.8481932,
38199,,,,,,,,42.88651995,-78.83987142,
38215,,,,,,,,42.87712487,-78.84499109,
38218,,,,,,,,42.87678803,-78.82669075,
38221,,,,,,,,42.86663306,-78.80851809,
38226,,,,,,,,42.89446857,-78.84865534,
38234,,,,,,,,42.89313715,-78.84739023,
38242,,,,,,,,42.88820565,-78.84370122,
38243,,,,,,,,42.88419636,-78.85321075,
38250,,,,,,,,42.89781025,-78.86006278,
38255,,,,,,,,42.87269642,-78.85665501,
38257,,,,,,,,42.88232488,-78.84755495,
38260,,,,,,,,42.88650805,-78.84373176,
38261,,,,,,,,42.89056286,-78.83779781,
38263,,,,,,,,42.89348351,-78.8214141,
38264,,,,,,,,42.88086815,-78.84163161,
38270,,,,,,,,42.89345229,-78.83199093,
38272,,,,,,,,42.89312460000001,-78.83236592,
38276,,,,,,,,42.89561277,-78.83151535,
38287,,,,,,,,42.89481451,-78.84493128,
38289,,,,,,,,42.89254401,-78.83237265,
38290,,,,,,,,42.86977285,-78.86406109999999,
38292,,,,,,,,42.8927114,-78.83330571,
38301,,,,,,,,42.89796604,-78.8589884,
38303,,,,,,,,42.886118599999996,-78.81144918,
38304,,,,,,,,42.89594978,-78.83630622,
38310,,,,,,,,42.88872858,-78.83678697,
38311,,,,,,,,42.89816424,-78.81568786,
38312,,,,,,,,42.87971596,-78.85220524,
38320,,,,,,,,42.8831448,-78.8481464,
38322,,,,,,,,42.86596113,-78.84686516,
38325,,,,,,,,42.88869726,-78.84526744,
38328,,,,,,,,42.890850799999996,-78.84525946,
38335,,,,,,,,42.8791733,-78.8347843,
38338,,,,,,,,42.8908721,-78.85478494,
38339,,,,,,,,42.88732736,-78.84373302,
38343,,,,,,,,42.89244353,-78.85223516,
38347,,,,,,,,42.88760884,-78.84719219,
38349,,,,,,,,42.89658007,-78.85783795,
38350,,,,,,,,42.90016825,-78.82445808,
38358,,,,,,,,42.86812814,-78.85504292,
38362,,,,,,,,42.87144831,-78.84271337,
38364,,,,,,,,42.89060204,-78.84525975,
38374,,,,,,,,42.8723796,-78.80835604,
38377,,,,,,,,42.89114992,-78.84231798,
38384,,,,,,,,42.86724283,-78.84609431,
38385,,,,,,,,42.87284472,-78.85749182,
38386,,,,,,,,42.88761368,-78.84465376,
38389,,,,,,,,42.89959156,-78.82445664,
38393,,,,,,,,42.88204288,-78.80084845,
38398,,,,,,,,42.89641849,-78.85504152,
38403,,,,,,,,42.86706054,-78.8219821,
38407,,,,,,,,42.89512433,-78.85164735,
38413,,,,,,,,42.87064185,-78.86106317,
38414,,,,,,,,42.87324982,-78.85344814,
38416,,,,,,,,42.89295929,-78.83236816,
38420,,,,,,,,42.86916968,-78.85690979,
38424,,,,,,,,42.88197372,-78.83997997,
38427,,,,,,,,42.89712362,-78.85116891,
38430,,,,,,,,42.88940066,-78.84581397,
38436,,,,,,,,42.89607998,-78.85809835,
38439,,,,,,,,42.89392799,-78.85158058,
38441,,,,,,,,42.89806378,-78.86098758,
38447,,,,,,,,42.89210272,-78.85124001,
38455,,,,,,,,42.89700595,-78.82160001,
38456,,,,,,,,42.88917125,-78.84429654,
38462,,,,,,,,42.88719307,-78.84075481,
38466,,,,,,,,42.89520079,-78.85264123,
38473,,,,,,,,42.8935297,-78.82552967,
38474,,,,,,,,42.8714148,-78.83071007,
38480,,,,,,,,42.88700135,-78.84373314,
38484,,,,,,,,42.89749077,-78.83029731,
38487,,,,,,,,42.88573921,-78.85261368,
38490,,,,,,,,42.89264876,-78.85123288,
38494,,,,,,,,42.89114562,-78.85323837,
38495,,,,,,,,42.89025161,-78.8413059,
38500,,,,,,,,42.87176371,-78.85113023,
38501,,,,,,,,42.89220539,-78.82685658,
38504,,,,,,,,42.88271923,-78.85220255,
38515,,,,,,,,42.89606398,-78.84866218,
38521,,,,,,,,42.88868185,-78.80586795,
38523,,,,,,,,42.8865272,-78.83736855,
38525,,,,,,,,42.88639929,-78.85261712,
38526,,,,,,,,42.89395686,-78.82295181,
38529,,,,,,,,42.89081409,-78.84074194,
38531,,,,,,,,42.89686754,-78.82573831,
38534,,,,,,,,42.8982463,-78.82294969,
38535,,,,,,,,42.8871851,-78.83838245,
38536,,,,,,,,42.88734762,-78.83778621,
38540,,,,,,,,42.89594369,-78.85149027,
38545,,,,,,,,42.88593546,-78.85120668,
38550,,,,,,,,42.86944042,-78.83296426,
38562,,,,,,,,42.89405827,-78.8466631,
38570,,,,,,,,42.88743399,-78.83882422,
38572,,,,,,,,42.89225122,-78.85921902,
38573,,,,,,,,42.88573378,-78.85161381,
38574,,,,,,,,42.89465253,-78.85264148,
38577,,,,,,,,42.88014018,-78.83364636,
38580,,,,,,,,42.89558555,-78.81811606,
38584,,,,,,,,42.89032923,-78.84330553,
38586,,,,,,,,42.8873141,-78.84763019,
38592,,,,,,,,42.89494556,-78.84156735,
38601,,,,,,,,42.8876715,-78.85969281,
38604,,,,,,,,42.88987885,-78.84154577,
38605,,,,,,,,42.88912826,-78.81071262,
38606,,,,,,,,42.88584604,-78.84431417,
38609,,,,,,,,42.88139764,-78.84237332,
38611,,,,,,,,42.89648270000001,-78.84381872,
38615,,,,,,,,42.88636614,-78.83837834,
38616,,,,,,,,42.87151431,-78.85551701,
38617,,,,,,,,42.89526151,-78.85124067,
38618,,,,,,,,42.88557413,-78.85261296,
38619,,,,,,,,42.88827435,-78.84819428,
38621,,,,,,,,42.8943098,-78.85264204,
38622,,,,,,,,42.87104189,-78.83355669,
38626,,,,,,,,42.89377764,-78.82952453,
38631,,,,,,,,42.888879700000004,-78.84074829,
38634,,,,,,,,42.90077664,-78.82726944,
38636,,,,,,,,42.86515296,-78.86292788,
38645,,,,,,,,42.89455048,-78.82036494,
38655,,,,,,,,42.88588751,-78.81505225,
38658,,,,,,,,42.86535994,-78.86427649,
38661,,,,,,,,42.89597755,-78.84034069,
38667,,,,,,,,42.89824609,-78.82318926,
38670,,,,,,,,42.8908724,-78.85164973,
38672,,,,,,,,42.88576321,-78.8443143,
38674,,,,,,,,42.89565853,-78.86178147,
38679,,,,,,,,42.89070955,-78.85972788,
38682,,,,,,,,42.89960089,-78.81973738,
38687,,,,,,,,42.87864098,-78.84119896,
38689,,,,,,,,42.89399579,-78.82378989,
38691,,,,,,,,42.88599865,-78.84963213,
38705,,,,,,,,42.879204,-78.85218314,
38708,,,,,,,,42.89499629,-78.85223652,
38710,,,,,,,,42.87761227,-78.82445097,
38712,,,,,,,,42.89828825,-78.81973599999999,
38713,,,,,,,,42.86647436,-78.84753731,
38726,,,,,,,,42.88228502,-78.84120395,
38727,,,,,,,,42.89147674,-78.84130948,
38734,,,,,,,,42.88861138,-78.84468719,
38741,,,,,,,,42.89786291,-78.82501403,
38744,,,,,,,,42.86651622,-78.84665777,
38745,,,,,,,,42.88648708,-78.85061809999999,
38746,,,,,,,,42.89212851,-78.83023611,
38747,,,,,,,,42.89304246,-78.85784287,
38751,,,,,,,,42.89323149,-78.83422537,
38754,,,,,,,,42.89481199,-78.8590141,
38756,,,,,,,,42.86291822,-78.82145875,
38764,,,,,,,,42.89643522,-78.83022345,
38768,,,,,,,,42.89114571,-78.85520612,
38781,,,,,,,,42.89590797,-78.84312467,
38785,,,,,,,,42.89315531,-78.84665258,
38787,,,,,,,,42.8947838,-78.86245297,
38792,,,,,,,,42.884109499999994,-78.83538922,
38793,,,,,,,,42.871458000000004,-78.81623990000001,
38799,,,,,,,,42.86921805,-78.86095771,
38807,,,,,,,,42.89919044,-78.83630229,
38812,,,,,,,,42.89434542,-78.85723015,
38813,,,,,,,,42.89636542,-78.80793309,
38819,,,,,,,,42.89454959,-78.82079971,
38829,,,,,,,,42.88272334,-78.83961135,
38832,,,,,,,,42.87788313,-78.83241183,
38838,,,,,,,,42.89486701,-78.81973298,
38841,,,,,,,,42.88761271,-78.84436273,
38844,,,,,,,,42.89802949,-78.83521056,
38846,,,,,,,,42.89331861,-78.82182188,
38848,,,,,,,,42.89237382,-78.85223429,
38856,,,,,,,,42.88353288,-78.85235995,
38857,,,,,,,,42.89309688,-78.8506463,
38860,,,,,,,,42.89133988,-78.84036559,
38865,,,,,,,,42.86742694,-78.85053338,
38866,,,,,,,,42.89901093,-78.82343419,
38868,,,,,,,,42.89333741,-78.82438140000001,
38884,,,,,,,,42.88798294,-78.850279,
38887,,,,,,,,42.89017725,-78.84760794,
38889,,,,,,,,42.88650774,-78.84172048,
38894,,,,,,,,42.8951908,-78.84156778,
38897,,,,,,,,42.8828437,-78.84344173,
38905,,,,,,,,42.89659131,-78.82214422,
38906,,,,,,,,42.89842532,-78.82252065,
38915,,,,,,,,42.89684636,-78.84619577,
38929,,,,,,,,42.87791607,-78.8467787,
38932,,,,,,,,42.89084808,-78.85430218,
38936,,,,,,,,42.86654123,-78.84948631,
38937,,,,,,,,42.89631165,-78.84253781,
38939,,,,,,,,42.89016955,-78.84130548,
38946,,,,,,,,42.88181622,-78.85204043,
38949,,,,,,,,42.88562546,-78.84132258,
38953,,,,,,,,42.87156018,-78.84998259999999,
38954,,,,,,,,42.89328646,-78.83142962,
38961,,,,,,,,42.8784372,-78.8429752,
38969,,,,,,,,42.89179974,-78.8250316,
38975,,,,,,,,42.87897124,-78.83874925,
38977,,,,,,,,42.90036728,-78.8172474,
38978,,,,,,,,42.89523302,-78.84611675,
38980,,,,,,,,42.89081898,-78.83473793,
38984,,,,,,,,42.89032389,-78.84073939,
38987,,,,,,,,42.89651572,-78.84188097,
38992,,,,,,,,42.87813173,-78.86042866,
38993,,,,,,,,42.89483727,-78.82295559,
38997,,,,,,,,42.88380799,-78.84823036,
38998,,,,,,,,42.88127753,-78.83153508,
39006,,,,,,,,42.88828012,-78.84624015,
39008,,,,,,,,42.89481747,-78.86142245,
39010,,,,,,,,42.89709802,-78.84377014,
39012,,,,,,,,42.88876419,-78.83507223,
39018,,,,,,,,42.87850199,-78.85915984,
39019,,,,,,,,42.87647444,-78.82588051,
39020,,,,,,,,42.89396699,-78.84616414,
39021,,,,,,,,42.88569607,-78.84076326,
39022,,,,,,,,42.89319508,-78.85064768,
39030,,,,,,,,42.89952566,-78.82628628,
39031,,,,,,,,42.89098144,-78.83330848,
39038,,,,,,,,42.89227418,-78.82859566,
39039,,,,,,,,42.89717086,-78.82305719,
39040,,,,,,,,,,
39041,,,,,,,,42.88647882,-78.86057813,
39052,,,,,,,,42.8865694,-78.85061809,
39059,,,,,,,,42.87812359,-78.83443957,
39065,,,,,,,,42.90016827,-78.82570792,
39073,,,,,,,,42.88015218,-78.84550266,
39078,,,,,,,,42.88531119,-78.84327684,
39083,,,,,,,,42.86751177,-78.85861834,
39087,,,,,,,,42.89906472,-78.83113514,
39088,,,,,,,,42.90058965,-78.82400033,
39090,,,,,,,,42.87284458,-78.84985072,
39093,,,,,,,,42.89479545,-78.84617299,
39100,,,,,,,,42.90070297,-78.81423344,
39107,,,,,,,,42.89485703,-78.85264148,
39110,,,,,,,,42.88677875,-78.83837965,
39118,,,,,,,,42.89182319,-78.83507634,
39119,,,,,,,,42.89511086,-78.83384574,
39123,,,,,,,,42.89048859,-78.83474001,
39129,,,,,,,,42.89257767,-78.8486312,
39131,,,,,,,,42.89342729,-78.80327505,
39133,,,,,,,,42.89466137,-78.83845599,
39150,,,,,,,,42.86905275,-78.85812427,
39157,,,,,,,,42.88941537,-78.83723067,
39158,,,,,,,,42.89559371,-78.85927423,
39160,,,,,,,,42.89756038,-78.84049674,
39161,,,,,,,,42.89399543,-78.82528868,
39167,,,,,,,,42.89340674,-78.84492434,
39173,,,,,,,,42.89623387,-78.85012219,
39178,,,,,,,,42.89556515,-78.84421669,
39182,,,,,,,,42.89270945,-78.83141833,
39183,,,,,,,,42.89572517,-78.83422441,
39184,,,,,,,,42.89738007,-78.85028406,
39185,,,,,,,,42.89320645,-78.83199336,
39188,,,,,,,,42.88463231,-78.84471546,
39190,,,,,,,,42.89627794,-78.84204716,
39198,,,,,,,,42.89852744,-78.82342943,
39199,,,,,,,,42.8915902,-78.86330275,
39203,,,,,,,,42.89970881,-78.81725945,
39212,,,,,,,,42.89300752,-78.82509454,
39222,,,,,,,,42.88157241,-78.84961637,
39228,,,,,,,,42.89430039,-78.85665757,
39237,,,,,,,,42.8977111,-78.81973359999999,
39242,,,,,,,,42.89320825,-78.85647792,
39245,,,,,,,,42.88587871,-78.83792363,
39247,,,,,,,,42.87752038,-78.80381105,
39248,,,,,,,,42.89276721,-78.82631148,
39251,,,,,,,,42.89044967,-78.81496883,
39254,,,,,,,,42.89165533,-78.80456909,
39258,,,,,,,,42.89977166,-78.82628811,
39260,,,,,,,,42.88917831,-78.85062618,
39265,,,,,,,,42.89242433,-78.85992491,
39268,,,,,,,,42.89629815,-78.80825340000001,
39273,,,,,,,,42.88026536,-78.84276237,
39277,,,,,,,,42.89484152,-78.84082183,
39285,,,,,,,,42.88671092,-78.8034125,
39296,,,,,,,,42.89208811,-78.83680006,
39298,,,,,,,,42.89513134,-78.84925761,
39303,,,,,,,,42.88808791,-78.83647036,
39305,,,,,,,,42.89696686,-78.85624732,
39310,,,,,,,,42.873030799999995,-78.85086208,
39311,,,,,,,,42.85941959,-78.82346514,
39312,,,,,,,,42.90032948,-78.82522420000001,
39313,,,,,,,,42.89745771,-78.84927634,
39317,,,,,,,,42.89059448,-78.84760836,
39322,,,,,,,,42.88281472,-78.84536732,
39323,,,,,,,,42.88660254,-78.83971868,
39338,,,,,,,,42.8869941,-78.84626733,
39340,,,,,,,,42.89602548,-78.83059791,
39342,,,,,,,,42.86973956,-78.85833376,
39354,,,,,,,,42.88940671,-78.84066225,
39357,,,,,,,,42.86996545,-78.85932700000001,
39362,,,,,,,,42.87948058,-78.86478767,
39363,,,,,,,,42.88930328,-78.844691,
39364,,,,,,,,42.89057143,-78.83473921,
39365,,,,,,,,42.8931227,-78.83386284,
39380,,,,,,,,42.89724362,-78.84927409,
39386,,,,,,,,42.88242027,-78.84431486,
39387,,,,,,,,42.89960661,-78.82668382,
39392,,,,,,,,42.88936185,-78.84370502,
39393,,,,,,,,42.89750371,-78.85645696,
39394,,,,,,,,42.86996273,-78.85674951,
39395,,,,,,,,42.89300667,-78.84421696,
39396,,,,,,,,42.88919145,-78.84468983,
39397,,,,,,,,42.87281644,-78.84969159,
39403,,,,,,,,42.89691083,-78.85066345,
39408,,,,,,,,42.89302294,-78.80403182,
39411,,,,,,,,42.89266436,-78.85952839,
39415,,,,,,,,42.89198388,-78.85449784,
39423,,,,,,,,42.89692894,-78.85012995,
39427,,,,,,,,42.89317308,-78.82558821,
39429,,,,,,,,42.89206584,-78.83422919,
39443,,,,,,,,42.8835518,-78.84651740000001,
39445,,,,,,,,42.87977139,-78.84342385,
39446,,,,,,,,42.88430155,-78.84529638,
39452,,,,,,,,42.87041767,-78.83539699,
39453,,,,,,,,42.89279423,-78.83138148,
39460,,,,,,,,42.89641683,-78.8546751,
39469,,,,,,,,42.89076836,-78.84565119,
39470,,,,,,,,42.88759768,-78.85077132,
39480,,,,,,,,42.89317331,-78.82295547,
39481,,,,,,,,42.89506408,-78.85323743,
39490,,,,,,,,42.8914718,-78.85490297,
39492,,,,,,,,42.89858616,-78.82031775,
39493,,,,,,,,42.88892488,-78.85163349999999,
39508,,,,,,,,42.89222976,-78.83462681,
39513,,,,,,,,42.89643485,-78.83114624,
39514,,,,,,,,42.86857073,-78.83103252,
39526,,,,,,,,42.89279306,-78.83293079,
39533,,,,,,,,42.89467775,-78.81820122,
39543,,,,,,,,42.88355552,-78.84549836,
39557,,,,,,,,42.89389219,-78.84204611,
39565,,,,,,,,42.89478454,-78.85922342,
39577,,,,,,,,42.8924325,-78.82393678,
39578,,,,,,,,42.88828374,-78.84566151,
39581,,,,,,,,42.89904757,-78.83570835,
39582,,,,,,,,42.894878399999996,-78.84860133,
39586,,,,,,,,42.89213327,-78.83236829,
39593,,,,,,,,42.89279227,-78.83199713,
39597,,,,,,,,42.89309052,-78.82509398,
39598,,,,,,,,42.87270994,-78.81787761,
39602,,,,,,,,42.88617558,-78.8452843,
39605,,,,,,,,42.89749478,-78.82069629,
39606,,,,,,,,42.86929962,-78.82831901,
39608,,,,,,,,42.89128605,-78.85164742,
39611,,,,,,,,42.88700081,-78.84333067,
39612,,,,,,,,42.89545521,-78.84524449999999,
39615,,,,,,,,42.89399552,-78.82553586,
39617,,,,,,,,42.88574155,-78.85220624,
39620,,,,,,,,42.88843943,-78.848196,
39621,,,,,,,,42.88933604,-78.85163653,
39623,,,,,,,,42.89749532,-78.86360682,
39625,,,,,,,,42.88824657,-78.81157802,
39626,,,,,,,,42.88623006,-78.85318019,
39631,,,,,,,,42.87732017,-78.84543445,
